date,areaType,areaCode,areaName,cumCasesBySpecimenDate,newCasesBySpecimenDate
23/05/2020,utla,E06000042,Milton Keynes,765,1
23/05/2020,utla,E08000027,Dudley,1175,5
23/05/2020,utla,E06000057,Northumberland,1406,0
23/05/2020,utla,E06000055,Bedford,893,9
23/05/2020,utla,E06000059,Dorset,556,3
23/05/2020,utla,E06000009,Blackpool,814,15
23/05/2020,utla,E10000027,Somerset,1014,7
23/05/2020,utla,E10000013,Gloucestershire,1745,2
23/05/2020,utla,S12000019,Midlothian,512,3
23/05/2020,utla,E06000021,Stoke-on-Trent,1067,10
23/05/2020,utla,E08000026,Coventry,1186,7
23/05/2020,utla,E10000011,East Sussex,1236,1
23/05/2020,utla,W06000023,Powys,281,5
23/05/2020,utla,W06000012,Neath Port Talbot,607,1
23/05/2020,utla,E10000014,Hampshire,4653,29
23/05/2020,utla,E09000014,Haringey,705,2
23/05/2020,utla,E06000016,Leicester,1604,31
23/05/2020,utla,E10000024,Nottinghamshire,2339,11
23/05/2020,utla,S12000028,South Ayrshire,379,0
23/05/2020,utla,E06000038,Reading,700,3
23/05/2020,utla,E08000022,North Tyneside,828,6
23/05/2020,utla,W06000019,Blaenau Gwent,331,1
23/05/2020,utla,E06000003,Redcar and Cleveland,617,2
23/05/2020,utla,E09000004,Bexley,971,2
23/05/2020,utla,E06000013,North Lincolnshire,645,3
23/05/2020,utla,E09000018,Hounslow,946,1
23/05/2020,utla,E09000016,Havering,876,0
23/05/2020,utla,W06000010,Carmarthenshire,732,1
23/05/2020,utla,E10000006,Cumbria,2486,7
23/05/2020,utla,E10000017,Lancashire,5377,48
23/05/2020,utla,E06000020,Telford and Wrekin,497,8
23/05/2020,utla,E08000031,Wolverhampton,1193,10
23/05/2020,utla,E06000006,Halton,602,2
23/05/2020,utla,N09000003,Belfast,1309,6
23/05/2020,utla,E08000034,Kirklees,1339,17
23/05/2020,utla,E08000004,Oldham,1295,6
23/05/2020,utla,W06000018,Caerphilly,688,7
23/05/2020,utla,N09000011,Ards and North Down,349,1
23/05/2020,utla,E09000028,Southwark,1386,3
23/05/2020,utla,N09000001,Antrim and Newtownabbey,419,3
23/05/2020,utla,E06000039,Slough,545,0
23/05/2020,utla,E08000014,Sefton,1340,18
23/05/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",753,2
23/05/2020,utla,E09000006,Bromley,1461,1
23/05/2020,utla,E10000016,Kent,6036,23
23/05/2020,utla,E09000032,Wandsworth,1099,4
23/05/2020,utla,E08000025,Birmingham,4153,22
23/05/2020,utla,E10000018,Leicestershire,2123,21
23/05/2020,utla,E09000002,Barking and Dagenham,654,2
23/05/2020,utla,E09000022,Lambeth,1315,5
23/05/2020,utla,S12000045,East Dunbartonshire,489,4
23/05/2020,utla,E10000028,Staffordshire,3038,34
23/05/2020,utla,E10000002,Buckinghamshire,1422,8
23/05/2020,utla,E09000033,Westminster,724,2
23/05/2020,utla,E06000008,Blackburn with Darwen,741,9
23/05/2020,utla,E08000005,Rochdale,1020,11
23/05/2020,utla,E10000021,Northamptonshire,2312,48
23/05/2020,utla,W06000015,Cardiff,2030,19
23/05/2020,utla,S12000023,Orkney Islands,7,0
23/05/2020,utla,E06000005,Darlington,534,1
23/05/2020,utla,S12000029,South Lanarkshire,1228,8
23/05/2020,utla,E08000002,Bury,1029,3
23/05/2020,utla,E08000028,Sandwell,1395,6
23/05/2020,utla,E09000011,Greenwich,881,3
23/05/2020,utla,N09000007,Lisburn and Castlereagh,442,5
23/05/2020,utla,S12000047,Fife,887,0
23/05/2020,utla,E09000008,Croydon,1773,8
23/05/2020,utla,E09000017,Hillingdon,1001,1
23/05/2020,utla,E08000037,Gateshead,1225,1
23/05/2020,utla,E10000034,Worcestershire,2110,10
23/05/2020,utla,E06000036,Bracknell Forest,332,0
23/05/2020,utla,W06000024,Merthyr Tydfil,392,5
23/05/2020,utla,S12000050,North Lanarkshire,1247,7
23/05/2020,utla,E10000032,West Sussex,2399,7
23/05/2020,utla,E08000017,Doncaster,1407,25
23/05/2020,utla,E08000003,Manchester,2197,17
23/05/2020,utla,E09000020,Kensington and Chelsea,526,1
23/05/2020,utla,E09000030,Tower Hamlets,741,4
23/05/2020,utla,E08000018,Rotherham,1350,26
23/05/2020,utla,W06000021,Monmouthshire,346,1
23/05/2020,utla,E06000051,Shropshire,1054,11
23/05/2020,utla,N09000009,Mid Ulster,368,10
23/05/2020,utla,S12000038,Renfrewshire,654,1
23/05/2020,utla,S12000040,West Lothian,468,0
23/05/2020,utla,E06000049,Cheshire East,1758,13
23/05/2020,utla,W06000008,Ceredigion,42,0
23/05/2020,utla,E09000025,Newham,1171,7
23/05/2020,utla,E10000003,Cambridgeshire,1880,14
23/05/2020,utla,W06000016,Rhondda Cynon Taf,1578,14
23/05/2020,utla,E09000031,Waltham Forest,943,1
23/05/2020,utla,S12000008,East Ayrshire,411,1
23/05/2020,utla,E10000030,Surrey,4211,17
23/05/2020,utla,S12000020,Moray,85,0
23/05/2020,utla,E09000015,Harrow,1203,1
23/05/2020,utla,W06000022,Newport,836,3
23/05/2020,utla,W06000006,Wrexham,593,11
23/05/2020,utla,E09000021,Kingston upon Thames,691,0
23/05/2020,utla,E06000011,East Riding of Yorkshire,1323,8
23/05/2020,utla,E06000031,Peterborough,938,23
23/05/2020,utla,S12000010,East Lothian,264,1
23/05/2020,utla,N09000010,"Newry, Mourne and Down",313,5
23/05/2020,utla,S12000035,Argyll and Bute,154,0
23/05/2020,utla,E08000006,Salford,1114,5
23/05/2020,utla,E08000012,Liverpool,2157,14
23/05/2020,utla,E10000015,Hertfordshire,3694,23
23/05/2020,utla,S12000014,Falkirk,602,1
23/05/2020,utla,S12000021,North Ayrshire,359,0
23/05/2020,utla,E10000020,Norfolk,2591,8
23/05/2020,utla,W06000001,Isle of Anglesey,207,5
23/05/2020,utla,S12000034,Aberdeenshire,458,1
23/05/2020,utla,S12000041,Angus,443,1
23/05/2020,utla,E08000035,Leeds,2992,10
23/05/2020,utla,S12000011,East Renfrewshire,339,2
23/05/2020,utla,E10000008,Devon,1123,2
23/05/2020,utla,E06000019,"Herefordshire, County of",644,4
23/05/2020,utla,S12000033,Aberdeen City,794,6
23/05/2020,utla,S12000048,Perth and Kinross,335,0
23/05/2020,utla,E08000013,St. Helens,1100,7
23/05/2020,utla,E06000017,Rutland,69,0
23/05/2020,utla,S12000042,Dundee City,935,1
23/05/2020,utla,S12000005,Clackmannanshire,185,0
23/05/2020,utla,W06000014,Vale of Glamorgan,637,2
23/05/2020,utla,S12000030,Stirling,217,0
23/05/2020,utla,E08000029,Solihull,817,2
23/05/2020,utla,E06000010,"Kingston upon Hull, City of",1195,26
23/05/2020,utla,S12000006,Dumfries and Galloway,282,2
23/05/2020,utla,E10000023,North Yorkshire,2101,23
23/05/2020,utla,S12000036,City of Edinburgh,1682,4
23/05/2020,utla,S12000027,Shetland Islands,54,0
23/05/2020,utla,E06000043,Brighton and Hove,602,3
23/05/2020,utla,S12000013,Na h-Eileanan Siar,6,0
23/05/2020,utla,E10000029,Suffolk,2364,11
23/05/2020,utla,E08000007,Stockport,1434,9
23/05/2020,utla,E06000052,Cornwall and Isles of Scilly,802,1
23/05/2020,utla,E08000010,Wigan,1926,38
23/05/2020,utla,E08000030,Walsall,1337,6
22/05/2020,utla,E08000024,Sunderland,1687,5
22/05/2020,utla,E06000050,Cheshire West and Chester,1556,19
22/05/2020,utla,E08000015,Wirral,1692,14
22/05/2020,utla,E06000001,Hartlepool,516,5
22/05/2020,utla,E09000007,Camden,662,1
22/05/2020,utla,E06000014,York,804,6
22/05/2020,utla,S12000018,Inverclyde,341,1
22/05/2020,utla,E06000015,Derby,925,9
22/05/2020,utla,E06000056,Central Bedfordshire,918,8
22/05/2020,utla,E06000004,Stockton-on-Tees,756,6
22/05/2020,utla,E08000001,Bolton,1428,10
22/05/2020,utla,E06000032,Luton,1021,9
22/05/2020,utla,E09000029,Sutton,936,4
22/05/2020,utla,E06000007,Warrington,1132,5
22/05/2020,utla,E06000022,Bath and North East Somerset,319,2
22/05/2020,utla,N09000006,Fermanagh and Omagh,162,1
22/05/2020,utla,E06000012,North East Lincolnshire,166,1
22/05/2020,utla,E08000021,Newcastle upon Tyne,1353,7
22/05/2020,utla,E09000023,Lewisham,1141,2
22/05/2020,utla,E06000045,Southampton,799,5
22/05/2020,utla,E06000025,South Gloucestershire,693,1
22/05/2020,utla,W06000004,Denbighshire,557,17
22/05/2020,utla,E06000024,North Somerset,704,11
22/05/2020,utla,E06000030,Swindon,639,2
22/05/2020,utla,E06000002,Middlesbrough,846,10
22/05/2020,utla,E06000040,Windsor and Maidenhead,354,5
22/05/2020,utla,E06000047,County Durham,2952,30
22/05/2020,utla,E10000012,Essex,4749,45
22/05/2020,utla,W06000002,Gwynedd,393,3
22/05/2020,utla,E09000026,Redbridge,1010,5
22/05/2020,utla,W06000020,Torfaen,343,0
22/05/2020,utla,N09000004,Causeway Coast and Glens,235,4
22/05/2020,utla,E06000026,Plymouth,603,3
22/05/2020,utla,W06000005,Flintshire,498,14
22/05/2020,utla,E08000032,Bradford,2421,25
22/05/2020,utla,E10000031,Warwickshire,2067,18
22/05/2020,utla,W06000003,Conwy,496,14
22/05/2020,utla,E09000003,Barnet,1519,3
22/05/2020,utla,E09000010,Enfield,1112,2
22/05/2020,utla,E08000009,Trafford,1037,15
22/05/2020,utla,E06000018,Nottingham,920,8
22/05/2020,utla,S12000026,Scottish Borders,335,0
22/05/2020,utla,E09000009,Ealing,1431,12
22/05/2020,utla,E06000035,Medway,923,8
22/05/2020,utla,W06000013,Bridgend,515,4
22/05/2020,utla,E06000033,Southend-on-Sea,468,3
22/05/2020,utla,E06000044,Portsmouth,467,2
22/05/2020,utla,E06000027,Torbay,265,2
22/05/2020,utla,N09000005,Derry City and Strabane,201,0
22/05/2020,utla,E08000023,South Tyneside,892,7
22/05/2020,utla,E09000019,Islington,514,2
22/05/2020,utla,E09000027,Richmond upon Thames,494,0
22/05/2020,utla,S12000049,Glasgow City,2336,21
22/05/2020,utla,E06000054,Wiltshire,1089,8
22/05/2020,utla,E08000016,Barnsley,1276,16
22/05/2020,utla,E08000019,Sheffield,3074,19
22/05/2020,utla,E08000008,Tameside,1097,22
22/05/2020,utla,E10000019,Lincolnshire,1969,22
22/05/2020,utla,W06000011,Swansea,1258,0
22/05/2020,utla,E06000037,West Berkshire,443,6
22/05/2020,utla,E06000041,Wokingham,545,2
22/05/2020,utla,E06000046,Isle of Wight,370,4
22/05/2020,utla,E10000025,Oxfordshire,2722,29
22/05/2020,utla,E08000036,Wakefield,1258,23
22/05/2020,utla,N09000008,Mid and East Antrim,326,1
22/05/2020,utla,E09000005,Brent,1622,5
22/05/2020,utla,S12000017,Highland,206,0
22/05/2020,utla,E09000024,Merton,877,0
22/05/2020,utla,E06000034,Thurrock,438,5
22/05/2020,utla,E08000033,Calderdale,500,5
22/05/2020,utla,E06000023,"Bristol, City of",1077,9
22/05/2020,utla,E10000007,Derbyshire,2683,40
22/05/2020,utla,W06000009,Pembrokeshire,277,0
22/05/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",683,6
22/05/2020,utla,E08000011,Knowsley,875,5
22/05/2020,utla,E09000012,Hackney and City of London,759,0
22/05/2020,utla,S12000039,West Dunbartonshire,411,0
22/05/2020,utla,E09000013,Hammersmith and Fulham,702,4
22/05/2020,utla,E08000027,Dudley,1170,3
22/05/2020,utla,E06000042,Milton Keynes,764,4
22/05/2020,utla,E06000057,Northumberland,1406,5
22/05/2020,utla,E06000055,Bedford,884,15
22/05/2020,utla,E06000059,Dorset,553,3
22/05/2020,utla,E06000009,Blackpool,799,12
22/05/2020,utla,E10000027,Somerset,1007,22
22/05/2020,utla,E10000013,Gloucestershire,1743,6
22/05/2020,utla,S12000019,Midlothian,509,3
22/05/2020,utla,E06000021,Stoke-on-Trent,1057,19
22/05/2020,utla,E08000026,Coventry,1179,7
22/05/2020,utla,E10000011,East Sussex,1235,24
22/05/2020,utla,W06000023,Powys,276,1
22/05/2020,utla,W06000012,Neath Port Talbot,606,3
22/05/2020,utla,E10000014,Hampshire,4624,46
22/05/2020,utla,E09000014,Haringey,703,1
22/05/2020,utla,E06000016,Leicester,1573,23
22/05/2020,utla,E10000024,Nottinghamshire,2328,59
22/05/2020,utla,S12000028,South Ayrshire,379,2
22/05/2020,utla,E06000038,Reading,697,3
22/05/2020,utla,E08000022,North Tyneside,822,5
22/05/2020,utla,W06000019,Blaenau Gwent,330,1
22/05/2020,utla,E06000003,Redcar and Cleveland,615,6
22/05/2020,utla,E09000004,Bexley,969,8
22/05/2020,utla,E06000013,North Lincolnshire,642,5
22/05/2020,utla,E09000018,Hounslow,945,5
22/05/2020,utla,E09000016,Havering,876,1
22/05/2020,utla,W06000010,Carmarthenshire,731,5
22/05/2020,utla,E10000006,Cumbria,2479,28
22/05/2020,utla,E10000017,Lancashire,5329,59
22/05/2020,utla,E06000020,Telford and Wrekin,489,9
22/05/2020,utla,E08000031,Wolverhampton,1183,11
22/05/2020,utla,E06000006,Halton,600,1
22/05/2020,utla,N09000003,Belfast,1303,6
22/05/2020,utla,E08000034,Kirklees,1322,30
22/05/2020,utla,W06000018,Caerphilly,681,4
22/05/2020,utla,E08000004,Oldham,1289,17
22/05/2020,utla,N09000011,Ards and North Down,348,2
22/05/2020,utla,E09000028,Southwark,1383,0
22/05/2020,utla,N09000001,Antrim and Newtownabbey,416,1
22/05/2020,utla,E06000039,Slough,545,1
22/05/2020,utla,E08000014,Sefton,1322,5
22/05/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",751,1
22/05/2020,utla,E09000006,Bromley,1460,5
22/05/2020,utla,E09000032,Wandsworth,1095,1
22/05/2020,utla,E10000016,Kent,6013,51
22/05/2020,utla,E08000025,Birmingham,4131,27
22/05/2020,utla,E10000018,Leicestershire,2102,30
22/05/2020,utla,E09000002,Barking and Dagenham,652,1
22/05/2020,utla,E09000022,Lambeth,1310,2
22/05/2020,utla,S12000045,East Dunbartonshire,485,4
22/05/2020,utla,E10000028,Staffordshire,3004,27
22/05/2020,utla,E10000002,Buckinghamshire,1414,15
22/05/2020,utla,E09000033,Westminster,722,1
22/05/2020,utla,E06000008,Blackburn with Darwen,732,43
22/05/2020,utla,E08000005,Rochdale,1009,17
22/05/2020,utla,E10000021,Northamptonshire,2264,48
22/05/2020,utla,W06000015,Cardiff,2011,11
22/05/2020,utla,S12000023,Orkney Islands,7,0
22/05/2020,utla,E06000005,Darlington,533,5
22/05/2020,utla,S12000029,South Lanarkshire,1220,7
22/05/2020,utla,E08000002,Bury,1026,20
22/05/2020,utla,E08000028,Sandwell,1389,13
22/05/2020,utla,E09000011,Greenwich,878,1
22/05/2020,utla,N09000007,Lisburn and Castlereagh,437,5
22/05/2020,utla,S12000047,Fife,887,4
22/05/2020,utla,E09000008,Croydon,1765,3
22/05/2020,utla,E08000037,Gateshead,1224,4
22/05/2020,utla,E09000017,Hillingdon,1000,1
22/05/2020,utla,E10000034,Worcestershire,2100,19
22/05/2020,utla,E06000036,Bracknell Forest,332,4
22/05/2020,utla,W06000024,Merthyr Tydfil,387,6
22/05/2020,utla,S12000050,North Lanarkshire,1240,9
22/05/2020,utla,E10000032,West Sussex,2392,17
22/05/2020,utla,E08000017,Doncaster,1382,34
22/05/2020,utla,E08000003,Manchester,2180,27
22/05/2020,utla,E09000020,Kensington and Chelsea,525,0
22/05/2020,utla,E09000030,Tower Hamlets,737,2
22/05/2020,utla,E08000018,Rotherham,1324,19
22/05/2020,utla,W06000021,Monmouthshire,345,5
22/05/2020,utla,E06000051,Shropshire,1043,26
22/05/2020,utla,N09000009,Mid Ulster,358,6
22/05/2020,utla,S12000040,West Lothian,468,4
22/05/2020,utla,E06000049,Cheshire East,1745,17
22/05/2020,utla,S12000038,Renfrewshire,653,4
22/05/2020,utla,W06000008,Ceredigion,42,1
22/05/2020,utla,E09000025,Newham,1164,2
22/05/2020,utla,E10000003,Cambridgeshire,1866,27
22/05/2020,utla,W06000016,Rhondda Cynon Taf,1564,18
22/05/2020,utla,E09000031,Waltham Forest,942,2
22/05/2020,utla,S12000008,East Ayrshire,410,2
22/05/2020,utla,E10000030,Surrey,4194,16
22/05/2020,utla,S12000020,Moray,85,2
22/05/2020,utla,E09000015,Harrow,1202,2
22/05/2020,utla,W06000022,Newport,833,4
22/05/2020,utla,W06000006,Wrexham,582,16
22/05/2020,utla,E09000021,Kingston upon Thames,691,4
22/05/2020,utla,E06000011,East Riding of Yorkshire,1315,16
22/05/2020,utla,S12000010,East Lothian,263,0
22/05/2020,utla,E06000031,Peterborough,915,20
22/05/2020,utla,N09000010,"Newry, Mourne and Down",308,0
22/05/2020,utla,S12000035,Argyll and Bute,154,0
22/05/2020,utla,E08000012,Liverpool,2143,9
22/05/2020,utla,E08000006,Salford,1109,1
22/05/2020,utla,E10000015,Hertfordshire,3671,22
22/05/2020,utla,S12000014,Falkirk,601,2
22/05/2020,utla,S12000021,North Ayrshire,359,1
22/05/2020,utla,E10000020,Norfolk,2583,14
22/05/2020,utla,W06000001,Isle of Anglesey,202,3
22/05/2020,utla,S12000034,Aberdeenshire,457,1
22/05/2020,utla,S12000041,Angus,442,1
22/05/2020,utla,S12000011,East Renfrewshire,337,1
22/05/2020,utla,E08000035,Leeds,2982,29
22/05/2020,utla,E10000008,Devon,1121,8
22/05/2020,utla,E06000019,"Herefordshire, County of",640,5
22/05/2020,utla,S12000033,Aberdeen City,788,7
22/05/2020,utla,S12000048,Perth and Kinross,335,1
22/05/2020,utla,E08000013,St. Helens,1093,6
22/05/2020,utla,E06000017,Rutland,69,1
22/05/2020,utla,S12000042,Dundee City,934,1
22/05/2020,utla,S12000005,Clackmannanshire,185,0
22/05/2020,utla,W06000014,Vale of Glamorgan,635,7
22/05/2020,utla,S12000030,Stirling,217,0
22/05/2020,utla,E08000029,Solihull,815,5
22/05/2020,utla,E06000010,"Kingston upon Hull, City of",1169,20
22/05/2020,utla,S12000006,Dumfries and Galloway,280,2
22/05/2020,utla,E10000023,North Yorkshire,2078,19
22/05/2020,utla,S12000036,City of Edinburgh,1678,11
22/05/2020,utla,S12000027,Shetland Islands,54,0
22/05/2020,utla,E06000043,Brighton and Hove,599,5
22/05/2020,utla,S12000013,Na h-Eileanan Siar,6,0
22/05/2020,utla,E10000029,Suffolk,2353,22
22/05/2020,utla,E08000007,Stockport,1425,16
22/05/2020,utla,E06000052,Cornwall and Isles of Scilly,801,4
22/05/2020,utla,E08000010,Wigan,1888,8
22/05/2020,utla,E08000030,Walsall,1331,7
21/05/2020,utla,E08000024,Sunderland,1682,6
21/05/2020,utla,E06000050,Cheshire West and Chester,1537,11
21/05/2020,utla,E06000001,Hartlepool,511,2
21/05/2020,utla,E08000015,Wirral,1678,17
21/05/2020,utla,E09000007,Camden,661,2
21/05/2020,utla,E06000014,York,798,10
21/05/2020,utla,S12000018,Inverclyde,340,0
21/05/2020,utla,E06000015,Derby,916,22
21/05/2020,utla,E06000056,Central Bedfordshire,910,13
21/05/2020,utla,E06000004,Stockton-on-Tees,750,9
21/05/2020,utla,E08000001,Bolton,1418,12
21/05/2020,utla,E06000032,Luton,1012,13
21/05/2020,utla,E09000029,Sutton,932,13
21/05/2020,utla,E06000007,Warrington,1127,15
21/05/2020,utla,E06000022,Bath and North East Somerset,317,5
21/05/2020,utla,N09000006,Fermanagh and Omagh,161,5
21/05/2020,utla,E06000012,North East Lincolnshire,165,1
21/05/2020,utla,E08000021,Newcastle upon Tyne,1346,7
21/05/2020,utla,E09000023,Lewisham,1139,5
21/05/2020,utla,E06000045,Southampton,794,18
21/05/2020,utla,E06000025,South Gloucestershire,692,9
21/05/2020,utla,W06000004,Denbighshire,540,20
21/05/2020,utla,E06000024,North Somerset,693,9
21/05/2020,utla,E06000030,Swindon,637,5
21/05/2020,utla,E06000002,Middlesbrough,836,13
21/05/2020,utla,E06000040,Windsor and Maidenhead,349,3
21/05/2020,utla,E06000047,County Durham,2922,39
21/05/2020,utla,E10000012,Essex,4704,48
21/05/2020,utla,W06000002,Gwynedd,390,5
21/05/2020,utla,E09000026,Redbridge,1005,0
21/05/2020,utla,W06000020,Torfaen,343,1
21/05/2020,utla,N09000004,Causeway Coast and Glens,231,7
21/05/2020,utla,E06000026,Plymouth,600,0
21/05/2020,utla,E08000032,Bradford,2396,65
21/05/2020,utla,E10000031,Warwickshire,2049,23
21/05/2020,utla,W06000005,Flintshire,484,8
21/05/2020,utla,W06000003,Conwy,482,15
21/05/2020,utla,E09000003,Barnet,1516,8
21/05/2020,utla,E09000010,Enfield,1110,2
21/05/2020,utla,E08000009,Trafford,1022,9
21/05/2020,utla,E06000018,Nottingham,912,8
21/05/2020,utla,S12000026,Scottish Borders,335,0
21/05/2020,utla,E09000009,Ealing,1419,4
21/05/2020,utla,E06000035,Medway,915,9
21/05/2020,utla,W06000013,Bridgend,511,2
21/05/2020,utla,E06000033,Southend-on-Sea,465,6
21/05/2020,utla,E06000044,Portsmouth,465,0
21/05/2020,utla,E06000027,Torbay,263,1
21/05/2020,utla,N09000005,Derry City and Strabane,201,1
21/05/2020,utla,E08000023,South Tyneside,885,7
21/05/2020,utla,E09000019,Islington,512,1
21/05/2020,utla,E09000027,Richmond upon Thames,494,3
21/05/2020,utla,S12000049,Glasgow City,2315,10
21/05/2020,utla,E06000054,Wiltshire,1081,13
21/05/2020,utla,E08000016,Barnsley,1260,14
21/05/2020,utla,E08000008,Tameside,1075,27
21/05/2020,utla,E10000019,Lincolnshire,1947,33
21/05/2020,utla,E08000019,Sheffield,3055,23
21/05/2020,utla,W06000011,Swansea,1258,2
21/05/2020,utla,E06000037,West Berkshire,437,5
21/05/2020,utla,E06000041,Wokingham,543,2
21/05/2020,utla,E06000046,Isle of Wight,366,7
21/05/2020,utla,E10000025,Oxfordshire,2693,28
21/05/2020,utla,E08000036,Wakefield,1235,24
21/05/2020,utla,N09000008,Mid and East Antrim,325,2
21/05/2020,utla,E09000005,Brent,1617,3
21/05/2020,utla,S12000017,Highland,206,1
21/05/2020,utla,E09000024,Merton,877,5
21/05/2020,utla,E06000034,Thurrock,433,2
21/05/2020,utla,E08000033,Calderdale,495,1
21/05/2020,utla,E06000023,"Bristol, City of",1068,9
21/05/2020,utla,E10000007,Derbyshire,2643,33
21/05/2020,utla,W06000009,Pembrokeshire,277,0
21/05/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",677,9
21/05/2020,utla,E08000011,Knowsley,870,7
21/05/2020,utla,E09000012,Hackney and City of London,759,2
21/05/2020,utla,S12000039,West Dunbartonshire,411,5
21/05/2020,utla,E09000013,Hammersmith and Fulham,698,3
21/05/2020,utla,E08000027,Dudley,1167,12
21/05/2020,utla,E06000042,Milton Keynes,760,6
21/05/2020,utla,E06000057,Northumberland,1401,11
21/05/2020,utla,E06000055,Bedford,869,21
21/05/2020,utla,E06000059,Dorset,550,0
21/05/2020,utla,E06000009,Blackpool,787,23
21/05/2020,utla,E10000027,Somerset,985,18
21/05/2020,utla,E10000013,Gloucestershire,1737,7
21/05/2020,utla,S12000019,Midlothian,506,1
21/05/2020,utla,E06000021,Stoke-on-Trent,1038,13
21/05/2020,utla,E08000026,Coventry,1172,12
21/05/2020,utla,E10000011,East Sussex,1211,3
21/05/2020,utla,W06000023,Powys,275,4
21/05/2020,utla,W06000012,Neath Port Talbot,603,2
21/05/2020,utla,E10000014,Hampshire,4578,38
21/05/2020,utla,E09000014,Haringey,702,4
21/05/2020,utla,E06000016,Leicester,1550,51
21/05/2020,utla,E10000024,Nottinghamshire,2269,29
21/05/2020,utla,S12000028,South Ayrshire,377,2
21/05/2020,utla,E06000038,Reading,694,3
21/05/2020,utla,E08000022,North Tyneside,817,7
21/05/2020,utla,W06000019,Blaenau Gwent,329,0
21/05/2020,utla,E06000003,Redcar and Cleveland,609,13
21/05/2020,utla,E09000004,Bexley,961,15
21/05/2020,utla,E06000013,North Lincolnshire,637,8
21/05/2020,utla,E09000018,Hounslow,940,3
21/05/2020,utla,E09000016,Havering,875,10
21/05/2020,utla,W06000010,Carmarthenshire,726,2
21/05/2020,utla,E10000006,Cumbria,2451,5
21/05/2020,utla,E10000017,Lancashire,5270,91
21/05/2020,utla,E06000020,Telford and Wrekin,480,6
21/05/2020,utla,E08000031,Wolverhampton,1172,13
