date,areaType,areaCode,areaName,numbOfCases,numbofNewCases
29/08/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",850,13
29/08/2020,utla,E06000005,Darlington,633,6
29/08/2020,utla,E08000021,Newcastle upon Tyne,1711,8
29/08/2020,utla,E06000027,Torbay,306,0
29/08/2020,utla,E08000029,Solihull,1015,1
29/08/2020,utla,E06000026,Plymouth,739,14
29/08/2020,utla,E06000006,Halton,739,0
29/08/2020,utla,E08000007,Stockport,2051,8
29/08/2020,utla,S12000023,Orkney Islands,16,0
29/08/2020,utla,E08000002,Bury,1597,8
29/08/2020,utla,S12000034,Aberdeenshire,620,1
29/08/2020,utla,E09000006,Bromley,1650,5
29/08/2020,utla,E08000018,Rotherham,2183,6
29/08/2020,utla,S12000047,Fife,994,1
29/08/2020,utla,S12000040,West Lothian,548,4
29/08/2020,utla,E08000036,Wakefield,2126,6
29/08/2020,utla,E09000005,Brent,1934,10
29/08/2020,utla,E06000020,Telford and Wrekin,693,3
29/08/2020,utla,S12000036,City of Edinburgh,1922,11
29/08/2020,utla,E06000037,West Berkshire,532,3
29/08/2020,utla,S12000020,Moray,106,0
29/08/2020,utla,E08000034,Kirklees,3034,16
29/08/2020,utla,E10000028,Staffordshire,4146,10
29/08/2020,utla,W06000010,Carmarthenshire,846,0
29/08/2020,utla,W06000012,Neath Port Talbot,688,0
29/08/2020,utla,E09000026,Redbridge,1298,3
29/08/2020,utla,E06000040,Windsor and Maidenhead,506,5
29/08/2020,utla,E08000016,Barnsley,2134,4
29/08/2020,utla,S12000005,Clackmannanshire,205,1
29/08/2020,utla,E09000013,Hammersmith and Fulham,916,5
29/08/2020,utla,E09000010,Enfield,1360,3
29/08/2020,utla,E06000025,South Gloucestershire,846,3
29/08/2020,utla,S12000029,South Lanarkshire,1440,7
29/08/2020,utla,E06000055,Bedford,1451,2
29/08/2020,utla,S12000010,East Lothian,291,1
29/08/2020,utla,W06000004,Denbighshire,825,0
29/08/2020,utla,S12000033,Aberdeen City,1167,0
29/08/2020,utla,S12000030,Stirling,250,1
29/08/2020,utla,S12000021,North Ayrshire,426,0
29/08/2020,utla,S12000013,Na h-Eileanan Siar,7,0
29/08/2020,utla,W06000019,Blaenau Gwent,380,0
29/08/2020,utla,E10000019,Lincolnshire,2673,2
29/08/2020,utla,E09000029,Sutton,1090,3
29/08/2020,utla,E08000022,North Tyneside,985,3
29/08/2020,utla,W06000014,Vale of Glamorgan,811,1
29/08/2020,utla,E09000017,Hillingdon,1315,8
29/08/2020,utla,E08000015,Wirral,2228,6
29/08/2020,utla,E06000030,Swindon,1264,2
29/08/2020,utla,E06000013,North Lincolnshire,764,1
29/08/2020,utla,E09000020,Kensington and Chelsea,692,2
29/08/2020,utla,W06000008,Ceredigion,82,0
29/08/2020,utla,E06000007,Warrington,1421,3
29/08/2020,utla,W06000016,Rhondda Cynon Taf,1914,5
29/08/2020,utla,S12000027,Shetland Islands,56,0
29/08/2020,utla,S12000048,Perth and Kinross,509,2
29/08/2020,utla,E09000015,Harrow,1441,8
29/08/2020,utla,E09000030,Tower Hamlets,1011,5
29/08/2020,utla,E08000004,Oldham,2935,15
29/08/2020,utla,E06000057,Northumberland,1679,9
29/08/2020,utla,E06000021,Stoke-on-Trent,1710,4
29/08/2020,utla,S12000011,East Renfrewshire,411,3
29/08/2020,utla,E08000010,Wigan,2332,7
29/08/2020,utla,E06000038,Reading,862,1
29/08/2020,utla,E06000010,"Kingston upon Hull, City of",1615,0
29/08/2020,utla,E10000007,Derbyshire,3658,4
29/08/2020,utla,E08000033,Calderdale,1194,4
29/08/2020,utla,E06000047,County Durham,3528,11
29/08/2020,utla,E10000025,Oxfordshire,3526,3
29/08/2020,utla,W06000015,Cardiff,2485,17
29/08/2020,utla,E06000009,Blackpool,1103,0
29/08/2020,utla,E08000011,Knowsley,1078,4
29/08/2020,utla,E09000009,Ealing,1821,5
29/08/2020,utla,S12000049,Glasgow City,2839,21
29/08/2020,utla,E10000024,Nottinghamshire,3410,10
29/08/2020,utla,E06000035,Medway,1122,2
29/08/2020,utla,E10000015,Hertfordshire,4773,20
29/08/2020,utla,E08000027,Dudley,1428,5
29/08/2020,utla,E06000059,Dorset,664,3
29/08/2020,utla,E08000023,South Tyneside,1048,12
29/08/2020,utla,E10000006,Cumbria,3039,1
29/08/2020,utla,E10000002,Buckinghamshire,1931,20
29/08/2020,utla,E06000034,Thurrock,617,0
29/08/2020,utla,E08000017,Doncaster,2080,0
29/08/2020,utla,E10000018,Leicestershire,3634,6
29/08/2020,utla,E06000008,Blackburn with Darwen,1853,11
29/08/2020,utla,E08000037,Gateshead,1370,9
29/08/2020,utla,E10000011,East Sussex,1727,2
29/08/2020,utla,E09000031,Waltham Forest,1182,0
29/08/2020,utla,E06000015,Derby,1418,2
29/08/2020,utla,E06000042,Milton Keynes,978,4
29/08/2020,utla,E09000033,Westminster,965,2
29/08/2020,utla,E06000024,North Somerset,947,2
29/08/2020,utla,E06000043,Brighton and Hove,882,2
29/08/2020,utla,E08000003,Manchester,4333,34
29/08/2020,utla,E06000033,Southend-on-Sea,762,4
29/08/2020,utla,E09000027,Richmond upon Thames,656,2
29/08/2020,utla,E10000012,Essex,6042,18
29/08/2020,utla,S12000041,Angus,513,0
29/08/2020,utla,E08000012,Liverpool,2903,10
29/08/2020,utla,E09000008,Croydon,1997,5
29/08/2020,utla,S12000019,Midlothian,554,0
29/08/2020,utla,E09000012,Hackney and City of London,1188,3
29/08/2020,utla,E10000029,Suffolk,2811,4
29/08/2020,utla,E09000016,Havering,1108,5
29/08/2020,utla,E09000011,Greenwich,1064,7
29/08/2020,utla,E08000030,Walsall,1691,1
29/08/2020,utla,E10000020,Norfolk,3131,17
29/08/2020,utla,E10000027,Somerset,1386,3
29/08/2020,utla,E06000016,Leicester,5728,9
29/08/2020,utla,E08000031,Wolverhampton,1634,2
29/08/2020,utla,E06000002,Middlesbrough,1094,6
29/08/2020,utla,E06000017,Rutland,116,2
29/08/2020,utla,E08000005,Rochdale,2272,7
29/08/2020,utla,E06000032,Luton,1733,1
29/08/2020,utla,E10000016,Kent,8505,11
29/08/2020,utla,E06000049,Cheshire East,2400,7
29/08/2020,utla,E08000001,Bolton,2417,45
29/08/2020,utla,E08000013,St. Helens,1287,3
29/08/2020,utla,E09000024,Merton,1031,2
29/08/2020,utla,E10000023,North Yorkshire,2745,9
29/08/2020,utla,E10000032,West Sussex,2975,5
29/08/2020,utla,E10000021,Northamptonshire,4391,11
29/08/2020,utla,E10000014,Hampshire,5371,11
29/08/2020,utla,E06000036,Bracknell Forest,413,4
29/08/2020,utla,E09000022,Lambeth,1581,4
29/08/2020,utla,E09000002,Barking and Dagenham,865,2
29/08/2020,utla,E06000003,Redcar and Cleveland,754,1
29/08/2020,utla,E06000045,Southampton,1021,0
29/08/2020,utla,E06000012,North East Lincolnshire,243,0
29/08/2020,utla,E06000056,Central Bedfordshire,1361,1
29/08/2020,utla,E09000025,Newham,1484,3
29/08/2020,utla,E08000025,Birmingham,6552,55
29/08/2020,utla,E06000050,Cheshire West and Chester,2159,5
29/08/2020,utla,E06000041,Wokingham,642,2
29/08/2020,utla,E10000003,Cambridgeshire,2478,4
29/08/2020,utla,E09000014,Haringey,921,4
29/08/2020,utla,E06000023,"Bristol, City of",1501,6
29/08/2020,utla,E06000052,Cornwall and Isles of Scilly,982,2
29/08/2020,utla,E10000008,Devon,1369,4
29/08/2020,utla,E09000003,Barnet,1886,4
29/08/2020,utla,E09000032,Wandsworth,1421,9
29/08/2020,utla,E09000021,Kingston upon Thames,824,2
29/08/2020,utla,E08000026,Coventry,1699,6
29/08/2020,utla,E09000018,Hounslow,1283,9
29/08/2020,utla,E09000007,Camden,834,5
29/08/2020,utla,E06000011,East Riding of Yorkshire,1713,3
29/08/2020,utla,E06000001,Hartlepool,653,3
29/08/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",895,4
29/08/2020,utla,E10000031,Warwickshire,2759,1
29/08/2020,utla,E06000018,Nottingham,1353,2
29/08/2020,utla,E09000004,Bexley,1174,8
29/08/2020,utla,E06000054,Wiltshire,1402,1
29/08/2020,utla,E08000035,Leeds,4569,35
29/08/2020,utla,E10000034,Worcestershire,2588,2
29/08/2020,utla,E09000023,Lewisham,1347,0
29/08/2020,utla,E06000004,Stockton-on-Tees,1039,6
29/08/2020,utla,E06000039,Slough,762,0
29/08/2020,utla,E08000024,Sunderland,1874,4
29/08/2020,utla,E06000019,"Herefordshire, County of",917,1
29/08/2020,utla,E08000006,Salford,1830,7
29/08/2020,utla,E10000017,Lancashire,8269,35
29/08/2020,utla,E09000028,Southwark,1639,3
28/08/2020,utla,N09000001,Antrim and Newtownabbey,593,7
28/08/2020,utla,N09000006,Fermanagh and Omagh,187,1
28/08/2020,utla,N09000008,Mid and East Antrim,646,18
28/08/2020,utla,W06000011,Swansea,1378,8
28/08/2020,utla,N09000007,Lisburn and Castlereagh,610,5
28/08/2020,utla,S12000014,Falkirk,688,0
28/08/2020,utla,N09000011,Ards and North Down,487,2
28/08/2020,utla,S12000035,Argyll and Bute,174,0
28/08/2020,utla,E08000019,Sheffield,4657,17
28/08/2020,utla,W06000022,Newport,912,2
28/08/2020,utla,W06000009,Pembrokeshire,317,2
28/08/2020,utla,W06000021,Monmouthshire,394,0
28/08/2020,utla,E10000013,Gloucestershire,2016,12
28/08/2020,utla,W06000001,Isle of Anglesey,468,1
28/08/2020,utla,S12000006,Dumfries and Galloway,314,1
28/08/2020,utla,E06000022,Bath and North East Somerset,415,0
28/08/2020,utla,W06000023,Powys,382,4
28/08/2020,utla,N09000005,Derry City and Strabane,276,5
28/08/2020,utla,E08000028,Sandwell,2207,11
28/08/2020,utla,S12000050,North Lanarkshire,1488,11
28/08/2020,utla,S12000017,Highland,240,5
28/08/2020,utla,E08000032,Bradford,6240,50
28/08/2020,utla,E09000019,Islington,661,3
28/08/2020,utla,W06000006,Wrexham,1407,0
28/08/2020,utla,W06000018,Caerphilly,788,9
28/08/2020,utla,E10000030,Surrey,5110,23
28/08/2020,utla,E08000014,Sefton,1689,7
28/08/2020,utla,W06000013,Bridgend,587,1
28/08/2020,utla,E08000009,Trafford,1703,21
28/08/2020,utla,W06000024,Merthyr Tydfil,598,2
28/08/2020,utla,S12000018,Inverclyde,381,2
28/08/2020,utla,E06000044,Portsmouth,554,3
28/08/2020,utla,N09000004,Causeway Coast and Glens,405,1
28/08/2020,utla,W06000003,Conwy,735,1
28/08/2020,utla,S12000028,South Ayrshire,431,2
28/08/2020,utla,W06000002,Gwynedd,624,0
28/08/2020,utla,S12000042,Dundee City,1096,1
28/08/2020,utla,S12000008,East Ayrshire,474,3
28/08/2020,utla,E06000051,Shropshire,1535,3
28/08/2020,utla,S12000038,Renfrewshire,733,10
28/08/2020,utla,S12000026,Scottish Borders,367,1
28/08/2020,utla,N09000009,Mid Ulster,432,3
28/08/2020,utla,S12000045,East Dunbartonshire,559,2
28/08/2020,utla,E08000008,Tameside,1938,14
28/08/2020,utla,W06000020,Torfaen,365,0
28/08/2020,utla,E06000031,Peterborough,1611,7
28/08/2020,utla,E06000014,York,965,0
28/08/2020,utla,N09000003,Belfast,1708,27
28/08/2020,utla,S12000039,West Dunbartonshire,474,1
28/08/2020,utla,N09000010,"Newry, Mourne and Down",493,5
28/08/2020,utla,E06000046,Isle of Wight,435,0
28/08/2020,utla,W06000005,Flintshire,778,0
28/08/2020,utla,E06000005,Darlington,627,4
28/08/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",837,10
28/08/2020,utla,E08000021,Newcastle upon Tyne,1703,13
28/08/2020,utla,E06000027,Torbay,306,1
28/08/2020,utla,E06000026,Plymouth,725,6
28/08/2020,utla,E08000029,Solihull,1014,4
28/08/2020,utla,E06000006,Halton,739,2
28/08/2020,utla,E08000007,Stockport,2043,1
28/08/2020,utla,E08000002,Bury,1589,8
28/08/2020,utla,S12000023,Orkney Islands,16,0
28/08/2020,utla,S12000034,Aberdeenshire,619,1
28/08/2020,utla,E09000006,Bromley,1645,3
28/08/2020,utla,E08000018,Rotherham,2177,9
28/08/2020,utla,S12000047,Fife,993,2
28/08/2020,utla,S12000040,West Lothian,544,5
28/08/2020,utla,E09000005,Brent,1924,10
28/08/2020,utla,E06000020,Telford and Wrekin,690,0
28/08/2020,utla,E08000036,Wakefield,2120,5
28/08/2020,utla,S12000036,City of Edinburgh,1911,5
28/08/2020,utla,E06000037,West Berkshire,529,0
28/08/2020,utla,S12000020,Moray,106,0
28/08/2020,utla,E10000028,Staffordshire,4136,23
28/08/2020,utla,W06000010,Carmarthenshire,846,3
28/08/2020,utla,E08000034,Kirklees,3018,14
28/08/2020,utla,W06000012,Neath Port Talbot,688,1
28/08/2020,utla,E09000026,Redbridge,1295,6
28/08/2020,utla,E06000040,Windsor and Maidenhead,501,3
28/08/2020,utla,E08000016,Barnsley,2130,3
28/08/2020,utla,S12000005,Clackmannanshire,204,0
28/08/2020,utla,E09000013,Hammersmith and Fulham,911,8
28/08/2020,utla,E09000010,Enfield,1357,4
28/08/2020,utla,E06000025,South Gloucestershire,843,7
28/08/2020,utla,S12000029,South Lanarkshire,1433,8
28/08/2020,utla,E06000055,Bedford,1449,8
28/08/2020,utla,S12000010,East Lothian,290,2
28/08/2020,utla,W06000004,Denbighshire,825,0
28/08/2020,utla,S12000033,Aberdeen City,1167,0
28/08/2020,utla,S12000030,Stirling,249,3
28/08/2020,utla,S12000021,North Ayrshire,426,1
28/08/2020,utla,S12000013,Na h-Eileanan Siar,7,0
28/08/2020,utla,W06000019,Blaenau Gwent,380,1
28/08/2020,utla,E10000019,Lincolnshire,2671,10
28/08/2020,utla,E09000029,Sutton,1087,5
28/08/2020,utla,E08000022,North Tyneside,982,3
28/08/2020,utla,W06000014,Vale of Glamorgan,810,1
28/08/2020,utla,E09000017,Hillingdon,1307,8
28/08/2020,utla,E06000030,Swindon,1262,3
28/08/2020,utla,E08000015,Wirral,2222,25
28/08/2020,utla,E06000013,North Lincolnshire,763,1
28/08/2020,utla,E09000020,Kensington and Chelsea,690,6
28/08/2020,utla,W06000008,Ceredigion,82,3
28/08/2020,utla,E06000007,Warrington,1418,1
28/08/2020,utla,S12000027,Shetland Islands,56,0
28/08/2020,utla,W06000016,Rhondda Cynon Taf,1909,3
28/08/2020,utla,S12000048,Perth and Kinross,507,8
28/08/2020,utla,E09000015,Harrow,1433,5
28/08/2020,utla,E09000030,Tower Hamlets,1006,10
28/08/2020,utla,E08000004,Oldham,2920,23
28/08/2020,utla,E06000057,Northumberland,1670,2
28/08/2020,utla,E06000021,Stoke-on-Trent,1706,5
28/08/2020,utla,S12000011,East Renfrewshire,408,7
28/08/2020,utla,E08000010,Wigan,2325,8
28/08/2020,utla,E06000038,Reading,861,1
28/08/2020,utla,E06000010,"Kingston upon Hull, City of",1615,0
28/08/2020,utla,E10000007,Derbyshire,3654,16
28/08/2020,utla,E08000033,Calderdale,1190,6
28/08/2020,utla,E06000047,County Durham,3517,10
28/08/2020,utla,E10000025,Oxfordshire,3523,10
28/08/2020,utla,W06000015,Cardiff,2468,9
28/08/2020,utla,E06000009,Blackpool,1103,0
28/08/2020,utla,E08000011,Knowsley,1074,2
28/08/2020,utla,E09000009,Ealing,1816,3
28/08/2020,utla,S12000049,Glasgow City,2818,22
28/08/2020,utla,E10000024,Nottinghamshire,3400,11
28/08/2020,utla,E06000035,Medway,1120,2
28/08/2020,utla,E10000015,Hertfordshire,4753,20
28/08/2020,utla,E08000027,Dudley,1423,7
28/08/2020,utla,E06000059,Dorset,661,2
28/08/2020,utla,E08000023,South Tyneside,1036,15
28/08/2020,utla,E10000006,Cumbria,3038,5
28/08/2020,utla,E10000002,Buckinghamshire,1911,8
28/08/2020,utla,E06000034,Thurrock,617,2
28/08/2020,utla,E08000017,Doncaster,2080,4
28/08/2020,utla,E10000018,Leicestershire,3628,14
28/08/2020,utla,E06000008,Blackburn with Darwen,1842,11
28/08/2020,utla,E08000037,Gateshead,1361,4
28/08/2020,utla,E10000011,East Sussex,1725,4
28/08/2020,utla,E09000031,Waltham Forest,1182,9
28/08/2020,utla,E06000015,Derby,1416,3
28/08/2020,utla,E06000042,Milton Keynes,974,2
28/08/2020,utla,E09000033,Westminster,963,9
28/08/2020,utla,E06000024,North Somerset,945,3
28/08/2020,utla,E06000043,Brighton and Hove,880,9
28/08/2020,utla,E08000003,Manchester,4299,48
28/08/2020,utla,E06000033,Southend-on-Sea,758,1
28/08/2020,utla,E09000027,Richmond upon Thames,654,3
28/08/2020,utla,E10000012,Essex,6024,18
28/08/2020,utla,S12000041,Angus,513,1
28/08/2020,utla,E08000012,Liverpool,2893,20
28/08/2020,utla,E09000008,Croydon,1992,7
28/08/2020,utla,S12000019,Midlothian,554,0
28/08/2020,utla,E09000012,Hackney and City of London,1185,9
28/08/2020,utla,E10000029,Suffolk,2807,11
28/08/2020,utla,E09000016,Havering,1103,7
28/08/2020,utla,E09000011,Greenwich,1057,10
28/08/2020,utla,E08000030,Walsall,1690,6
28/08/2020,utla,E10000020,Norfolk,3114,25
28/08/2020,utla,E10000027,Somerset,1383,3
28/08/2020,utla,E06000016,Leicester,5719,19
28/08/2020,utla,E08000031,Wolverhampton,1632,4
28/08/2020,utla,E06000002,Middlesbrough,1088,2
28/08/2020,utla,E06000017,Rutland,114,1
28/08/2020,utla,E08000005,Rochdale,2265,17
28/08/2020,utla,E06000032,Luton,1732,2
28/08/2020,utla,E10000016,Kent,8494,15
28/08/2020,utla,E06000049,Cheshire East,2393,7
28/08/2020,utla,E08000001,Bolton,2372,47
28/08/2020,utla,E08000013,St. Helens,1284,3
28/08/2020,utla,E09000024,Merton,1029,5
28/08/2020,utla,E10000023,North Yorkshire,2736,6
28/08/2020,utla,E10000021,Northamptonshire,4380,16
28/08/2020,utla,E10000032,West Sussex,2970,17
28/08/2020,utla,E10000014,Hampshire,5360,14
28/08/2020,utla,E06000036,Bracknell Forest,409,1
28/08/2020,utla,E09000022,Lambeth,1577,9
28/08/2020,utla,E09000002,Barking and Dagenham,863,5
28/08/2020,utla,E06000003,Redcar and Cleveland,753,2
28/08/2020,utla,E06000045,Southampton,1021,0
28/08/2020,utla,E06000012,North East Lincolnshire,243,2
28/08/2020,utla,E06000056,Central Bedfordshire,1360,2
28/08/2020,utla,E09000025,Newham,1481,8
28/08/2020,utla,E08000025,Birmingham,6497,70
28/08/2020,utla,E06000050,Cheshire West and Chester,2154,3
28/08/2020,utla,E06000041,Wokingham,640,3
28/08/2020,utla,E10000003,Cambridgeshire,2474,6
28/08/2020,utla,E09000014,Haringey,917,9
28/08/2020,utla,E06000023,"Bristol, City of",1495,10
28/08/2020,utla,E06000052,Cornwall and Isles of Scilly,980,1
28/08/2020,utla,E10000008,Devon,1365,13
28/08/2020,utla,E09000003,Barnet,1882,12
28/08/2020,utla,E09000032,Wandsworth,1412,12
28/08/2020,utla,E09000021,Kingston upon Thames,822,2
28/08/2020,utla,E08000026,Coventry,1693,13
28/08/2020,utla,E09000018,Hounslow,1274,2
28/08/2020,utla,E09000007,Camden,829,7
28/08/2020,utla,E06000011,East Riding of Yorkshire,1710,2
28/08/2020,utla,E06000001,Hartlepool,650,3
28/08/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",891,7
28/08/2020,utla,E10000031,Warwickshire,2758,4
28/08/2020,utla,E06000018,Nottingham,1351,5
28/08/2020,utla,E09000004,Bexley,1166,7
28/08/2020,utla,E06000054,Wiltshire,1401,4
28/08/2020,utla,E08000035,Leeds,4534,42
28/08/2020,utla,E10000034,Worcestershire,2586,3
28/08/2020,utla,E09000023,Lewisham,1347,8
28/08/2020,utla,E06000004,Stockton-on-Tees,1033,2
28/08/2020,utla,E06000039,Slough,762,2
28/08/2020,utla,E08000024,Sunderland,1870,7
28/08/2020,utla,E06000019,"Herefordshire, County of",916,0
28/08/2020,utla,E08000006,Salford,1823,32
28/08/2020,utla,E10000017,Lancashire,8234,54
28/08/2020,utla,E09000028,Southwark,1636,9
27/08/2020,utla,N09000001,Antrim and Newtownabbey,586,15
27/08/2020,utla,N09000006,Fermanagh and Omagh,186,0
27/08/2020,utla,N09000008,Mid and East Antrim,628,3
27/08/2020,utla,W06000011,Swansea,1370,7
27/08/2020,utla,N09000007,Lisburn and Castlereagh,605,5
27/08/2020,utla,S12000014,Falkirk,688,4
27/08/2020,utla,N09000011,Ards and North Down,485,4
27/08/2020,utla,S12000035,Argyll and Bute,174,0
27/08/2020,utla,E08000019,Sheffield,4640,22
27/08/2020,utla,W06000022,Newport,910,3
27/08/2020,utla,W06000009,Pembrokeshire,315,3
27/08/2020,utla,W06000021,Monmouthshire,394,1
27/08/2020,utla,W06000001,Isle of Anglesey,467,0
27/08/2020,utla,S12000006,Dumfries and Galloway,313,0
27/08/2020,utla,E06000022,Bath and North East Somerset,415,5
27/08/2020,utla,W06000023,Powys,378,2
27/08/2020,utla,N09000005,Derry City and Strabane,271,0
27/08/2020,utla,E08000028,Sandwell,2196,15
27/08/2020,utla,S12000050,North Lanarkshire,1477,9
27/08/2020,utla,S12000017,Highland,235,3
27/08/2020,utla,E08000032,Bradford,6190,55
27/08/2020,utla,W06000006,Wrexham,1407,2
27/08/2020,utla,E09000019,Islington,658,6
27/08/2020,utla,W06000018,Caerphilly,779,6
27/08/2020,utla,E10000030,Surrey,5087,19
27/08/2020,utla,E08000014,Sefton,1682,3
27/08/2020,utla,W06000013,Bridgend,586,1
27/08/2020,utla,W06000024,Merthyr Tydfil,596,1
27/08/2020,utla,E08000009,Trafford,1682,17
27/08/2020,utla,S12000018,Inverclyde,379,0
27/08/2020,utla,E06000044,Portsmouth,551,7
27/08/2020,utla,W06000003,Conwy,734,1
27/08/2020,utla,N09000004,Causeway Coast and Glens,404,1
27/08/2020,utla,S12000028,South Ayrshire,429,4
27/08/2020,utla,W06000002,Gwynedd,624,3
27/08/2020,utla,S12000042,Dundee City,1095,3
27/08/2020,utla,S12000008,East Ayrshire,471,4
27/08/2020,utla,E06000051,Shropshire,1532,3
27/08/2020,utla,E10000013,Gloucestershire,2004,5
27/08/2020,utla,S12000038,Renfrewshire,723,1
27/08/2020,utla,S12000026,Scottish Borders,366,2
27/08/2020,utla,N09000009,Mid Ulster,429,2
27/08/2020,utla,S12000045,East Dunbartonshire,557,2
27/08/2020,utla,W06000020,Torfaen,365,1
27/08/2020,utla,E08000008,Tameside,1924,16
27/08/2020,utla,E06000031,Peterborough,1604,4
27/08/2020,utla,E06000014,York,965,2
27/08/2020,utla,N09000003,Belfast,1681,22
27/08/2020,utla,S12000039,West Dunbartonshire,473,3
27/08/2020,utla,N09000010,"Newry, Mourne and Down",488,3
27/08/2020,utla,E06000046,Isle of Wight,435,1
27/08/2020,utla,W06000005,Flintshire,778,1
27/08/2020,utla,E06000005,Darlington,623,1
27/08/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",827,22
27/08/2020,utla,E08000021,Newcastle upon Tyne,1690,7
27/08/2020,utla,E06000027,Torbay,305,0
27/08/2020,utla,E06000026,Plymouth,719,2
27/08/2020,utla,E08000029,Solihull,1010,6
27/08/2020,utla,E06000006,Halton,737,1
27/08/2020,utla,E08000007,Stockport,2042,1
27/08/2020,utla,S12000023,Orkney Islands,16,0
27/08/2020,utla,S12000034,Aberdeenshire,618,1
27/08/2020,utla,E08000002,Bury,1581,14
